p95 QPS
4016.1 5001.4
3638.6 9932.2
3310.2 15038.8
3357.4 19972.0
5069.6 25033.0
8341.8 25634.6
9367.8 24489.2
9377.7 26714.2
8964.8 27013.2
9269.6 26025.1
9089.9 27347.4
