p95 QPS
3908.5 4980.0
3582.7 10080.8
3266.7 15018.0
2979.2 19828.2
5982.8 24937.4
10486.4 20367.4
9457.1 24300.4
10036.8 20685.6
9516.8 23897.2
9005.6 25465.8
9306.8 25779.0
