Time,C0,C1,C2,C3
1621631596648,0.0,0.0,0.0,0.0
1621631596748,0.0,0.0,0.0,0.0
1621631596849,0.0,0.0,9.1,0.0
1621631596949,0.0,10.0,0.0,0.0
1621631597050,0.0,9.1,0.0,0.0
1621631597150,0.0,0.0,0.0,9.1
1621631597251,0.0,0.0,0.0,0.0
1621631597351,0.0,0.0,0.0,0.0
1621631597452,10.0,0.0,0.0,0.0
1621631597552,11.1,0.0,0.0,0.0
1621631597653,11.1,0.0,0.0,0.0
1621631597753,20.0,9.1,0.0,18.2
1621631597854,20.0,10.0,18.2,10.0
1621631597955,27.3,0.0,0.0,0.0
1621631598055,0.0,0.0,0.0,0.0
1621631598156,10.0,0.0,0.0,0.0
1621631598256,0.0,0.0,0.0,0.0
1621631598357,0.0,0.0,0.0,0.0
1621631598457,0.0,0.0,0.0,0.0
1621631598558,11.1,0.0,0.0,0.0
1621631598658,11.1,0.0,0.0,0.0
1621631598758,0.0,0.0,0.0,0.0
1621631598859,11.1,0.0,0.0,0.0
1621631598960,0.0,10.0,0.0,0.0
1621631599060,0.0,0.0,0.0,0.0
1621631599161,0.0,0.0,0.0,0.0
1621631599261,0.0,9.1,0.0,0.0
1621631599362,11.1,0.0,0.0,0.0
1621631599462,20.0,20.0,27.3,20.0
1621631599563,11.1,0.0,0.0,0.0
1621631599663,0.0,0.0,0.0,0.0
1621631599764,11.1,0.0,0.0,0.0
1621631599864,20.0,0.0,10.0,18.2
1621631599965,0.0,0.0,0.0,0.0
1621631600065,20.0,0.0,0.0,0.0
1621631600166,0.0,0.0,0.0,0.0
1621631600266,0.0,0.0,0.0,0.0
1621631600366,0.0,10.0,0.0,0.0
1621631600467,0.0,0.0,0.0,0.0
1621631600568,11.1,0.0,0.0,0.0
1621631600668,0.0,0.0,0.0,0.0
1621631600769,0.0,0.0,0.0,0.0
1621631600869,0.0,0.0,0.0,0.0
1621631600969,0.0,0.0,9.1,0.0
1621631601070,20.0,10.0,0.0,0.0
1621631601170,0.0,0.0,0.0,0.0
1621631601271,0.0,0.0,0.0,0.0
1621631601372,20.0,18.2,9.1,10.0
1621631601472,11.1,0.0,0.0,0.0
1621631601573,11.1,0.0,0.0,0.0
1621631601673,0.0,0.0,0.0,0.0
1621631601774,0.0,0.0,0.0,9.1
1621631601874,0.0,0.0,0.0,0.0
1621631601975,27.3,0.0,9.1,9.1
1621631602075,0.0,0.0,0.0,0.0
1621631602176,11.1,10.0,9.1,0.0
1621631602276,11.1,0.0,10.0,0.0
1621631602377,0.0,0.0,0.0,0.0
1621631602477,10.0,0.0,0.0,0.0
1621631602578,0.0,0.0,0.0,0.0
1621631602678,0.0,0.0,0.0,0.0
1621631602779,0.0,0.0,0.0,0.0
